Source	Sink	Source_Followings	Source_Followers	Sink_Followers	Real	Common_Followings	Com_Followings_Ratio	Followers_Ratio	Indirect_Followings	Inv_Indirect_Followings
902729	1929952	64	14	11	0	0	0.0	0.7857142857142857	0	0
3935305	3294485	5	4	2	0	0	0.0	0.5	2	0
3844662	3572674	20	3	2	0	0	0.0	0.6666666666666666	0	0
864013	2963668	68	34	10	0	0	0.0	0.29411764705882354	2	0
3492258	3377688	481	200	12	0	0	0.0	0.06	1	0
4864166	98420	258	36	339	0	9	0.03488372093023256	9.416666666666666	29	2
1602090	3402731	31	10	3654	0	0	0.0	365.4	2	0
3362378	775910	132	45	1	0	0	0.0	0.022222222222222223	1	0
271575	1558893	61	9	14	0	0	0.0	1.5555555555555556	3	0
3930954	4427428	22	14	4	0	0	0.0	0.2857142857142857	0	0
1985223	2601414	201	92	64	0	0	0.0	0.6956521739130435	2	0
4367080	3576843	8	4	14	0	0	0.0	3.5	1	0
256864	4343249	430	74	13	0	0	0.0	0.17567567567567569	1	0
556945	2554634	148	20	1404	0	0	0.0	70.2	8	0
4392511	4349705	296	96	77	0	16	0.05405405405405406	0.8020833333333334	14	6
1553768	1932609	1	2	1	0	0	0.0	0.5	0	0
2110132	77786	195	16	46	0	0	0.0	2.875	2	0
400728	2466050	137	21	192	0	0	0.0	9.142857142857142	1	0
1765010	2339027	14	9	8	0	0	0.0	0.8888888888888888	1	0
2301208	3505283	25	3	573	0	1	0.04	191.0	3	0
3509795	4670865	102	71	134	0	0	0.0	1.8873239436619718	3	0
1635335	1885673	115	7	87	0	0	0.0	12.428571428571429	1	0
1927436	1145027	108	14	1	0	0	0.0	0.07142857142857142	1	0
802307	669455	42	23	52	0	0	0.0	2.260869565217391	1	0
672662	1491879	194	86	111	0	0	0.0	1.2906976744186047	2	0
4827940	4150173	37	5	2	0	0	0.0	0.4	2	0
914350	4020708	256	80	79	0	0	0.0	0.9875	2	0
4637070	3510767	34	49	56	0	20	0.5882352941176471	1.1428571428571428	19	25
1687037	486708	82	26	1	0	0	0.0	0.038461538461538464	1	0
583224	4699956	21	112	2	0	0	0.0	0.017857142857142856	1	0
2233163	2785911	69	21	18	0	3	0.043478260869565216	0.8571428571428571	1	0
2078150	714298	1689	253	179	0	1	0.0005920663114268798	0.7075098814229249	28	1
141083	3137243	21	50	9	0	0	0.0	0.18	0	0
3120444	4351145	5	5	13	0	4	0.8	2.6	4	4
3278741	558106	30	14	4	0	0	0.0	0.2857142857142857	1	0
3316706	1285982	207	42	35	0	0	0.0	0.8333333333333334	3	0
3981790	3784120	173	59	95	0	0	0.0	1.6101694915254237	0	0
365084	3306806	14	14	3	0	0	0.0	0.21428571428571427	2	0
3707339	3071175	99	15	13	0	0	0.0	0.8666666666666667	1	0
2595665	264488	27	4	415	0	0	0.0	103.75	1	0
1612169	4855480	39	24	2921	0	1	0.02564102564102564	121.70833333333333	2	0
447367	3113033	33	13	32	0	3	0.09090909090909091	2.4615384615384617	3	1
4709935	4300088	52	8	438	0	2	0.038461538461538464	54.75	5	0
3958477	488583	75	52	52	0	0	0.0	1.0	2	0
3519745	4571873	7	4	2	0	0	0.0	0.5	1	0
1348952	2787677	170	163	136	0	0	0.0	0.8343558282208589	2	0
4119505	1050927	1991	344	3	0	0	0.0	0.00872093023255814	1	0
4547993	3782854	275	55	99	0	0	0.0	1.8	2	0
808735	1839664	56	33	23	0	7	0.125	0.696969696969697	2	5
1126953	1652359	77	56	22	0	0	0.0	0.39285714285714285	3	0
2083266	1860178	153	80	6	0	0	0.0	0.075	1	0
4530534	1698119	78	97	471	0	1	0.01282051282051282	4.855670103092783	8	1
2153178	99701	29	28	38	0	0	0.0	1.3571428571428572	1	0
2885592	3072385	439	85	3	0	0	0.0	0.03529411764705882	1	0
2800259	2154635	33	365	1	0	0	0.0	0.0027397260273972603	1	0
2163070	1420893	15	124	40	0	0	0.0	0.3225806451612903	2	0
4530723	1688060	44	13	13	0	1	0.022727272727272728	1.0	1	0
2929722	272633	58	20	382	0	8	0.13793103448275862	19.1	5	3
3089145	109990	6	6	47	0	0	0.0	7.833333333333333	0	0
935508	1863073	22	18	13	0	0	0.0	0.7222222222222222	0	0
135231	2447381	23	8	89	0	0	0.0	11.125	0	0
1062058	4823282	8	51	23	0	0	0.0	0.45098039215686275	1	0
2975600	3089145	150	42	6	0	3	0.02	0.14285714285714285	3	0
562518	3954325	128	159	1743	0	5	0.0390625	10.962264150943396	15	7
1131082	462205	25	7	788	0	1	0.04	112.57142857142857	1	0
1589531	2586025	101	87	1	0	1	0.009900990099009901	0.011494252873563218	1	1
4671046	2509295	59	4	63	0	0	0.0	15.75	2	0
415729	2618831	269	121	3	0	0	0.0	0.024793388429752067	1	0
3097564	4717522	46	4	913	0	7	0.15217391304347827	228.25	5	0
4267183	1025098	40	45	1141	0	2	0.05	25.355555555555554	10	0
4678081	1211222	23	1	12	0	0	0.0	12.0	1	0
1077500	4108050	84	23	79	0	12	0.14285714285714285	3.4347826086956523	7	9
2414533	4375481	31	98	2	0	0	0.0	0.02040816326530612	1	0
974734	4167572	6	3	81	0	4	0.6666666666666666	27.0	4	3
4318686	2127081	3	4	5	0	2	0.6666666666666666	1.25	2	1
3190366	1618952	16	5	637	0	0	0.0	127.4	1	0
2306308	2289611	18	8	147	0	3	0.16666666666666666	18.375	9	1
1629701	398345	157	58	14	0	0	0.0	0.2413793103448276	4	0
1277443	753747	597	33	3	0	0	0.0	0.09090909090909091	1	0
2672396	54946	187	5	2	0	0	0.0	0.4	2	0
3750863	3176263	58	101	24	0	0	0.0	0.2376237623762376	0	0
1268655	4789203	335	237	355	0	21	0.0626865671641791	1.4978902953586497	7	31
1546491	4508050	25	10	5	0	6	0.24	0.5	3	5
1650875	3510439	162	1881	12	0	2	0.012345679012345678	0.006379585326953748	2	6
613171	2466398	92	27	13	0	0	0.0	0.48148148148148145	1	0
4102023	3181271	103	62	46	0	0	0.0	0.7419354838709677	1	0
1468436	1350925	82	9	9	0	2	0.024390243902439025	1.0	1	0
2976697	3957113	37	7	864	0	0	0.0	123.42857142857143	1	0
3007848	529648	17	5	626	0	0	0.0	125.2	1	0
3723250	4776901	2	13	12	0	1	0.5	0.9230769230769231	1	3
3717599	1020355	90	32	2	0	0	0.0	0.0625	1	0
1766274	4459756	2	12	1	0	0	0.0	0.08333333333333333	1	0
206594	40565	1	1	96	0	0	0.0	96.0	0	0
1376503	1991596	302	42	66	0	0	0.0	1.5714285714285714	4	0
4201646	2268822	243	64	87	0	17	0.06995884773662552	1.359375	10	3
256791	1092261	198	141	273	0	12	0.06060606060606061	1.9361702127659575	8	23
236836	1698155	784	27	273	0	15	0.01913265306122449	10.11111111111111	22	1
2791201	3438179	71	19	11	0	0	0.0	0.5789473684210527	0	0
1303402	2261442	292	29	59	0	0	0.0	2.0344827586206895	4	0
3635153	765838	82	34	47	0	0	0.0	1.3823529411764706	5	0
426698	3014762	41	283	2	0	0	0.0	0.007067137809187279	1	0
2390187	2481873	26	116	381	0	0	0.0	3.2844827586206895	1	0
356605	4467395	28	10	2084	0	6	0.21428571428571427	208.4	6	6
3066685	1481421	1	4	9	0	1	1.0	2.25	1	2
62567	2189555	438	31	11	0	0	0.0	0.3548387096774194	5	0
4181406	979178	792	42	112	0	9	0.011363636363636364	2.6666666666666665	8	1
198713	1199298	3	6	894	0	0	0.0	149.0	1	0
1592034	4456244	11	3	86	0	0	0.0	28.666666666666668	1	0
2085587	2088129	92	110	95	0	7	0.07608695652173914	0.8636363636363636	13	2
4114561	1594907	36	22	301	0	1	0.027777777777777776	13.681818181818182	2	2
2042635	1312847	283	101	418	0	76	0.26855123674911663	4.138613861386139	54	44
1055122	2368809	22	469	279	0	4	0.18181818181818182	0.5948827292110874	3	30
185799	3219844	149	90	111	0	0	0.0	1.2333333333333334	2	0
856195	4676821	49	8	224	0	0	0.0	28.0	1	0
4390289	403993	197	7	5	0	0	0.0	0.7142857142857143	2	0
2297633	3121737	161	14	16	0	0	0.0	1.1428571428571428	4	0
2845605	3474777	98	16	7	0	0	0.0	0.4375	2	0
1262902	2130643	35	4	12	0	0	0.0	3.0	1	0
3704614	3538670	78	54	54	0	0	0.0	1.0	1	1
3010439	1832467	32	20	10	0	0	0.0	0.5	2	0
854006	1140776	188	30	1	0	0	0.0	0.03333333333333333	1	0
1757895	125862	541	84	3	0	0	0.0	0.03571428571428571	1	0
4466614	3606354	2	1	172	0	0	0.0	172.0	1	0
1906540	4222760	37	1	2	0	0	0.0	2.0	1	0
1060254	3483682	87	20	2	0	0	0.0	0.1	2	0
2097416	690346	90	24	236	0	12	0.13333333333333333	9.833333333333334	6	8
3872420	1043689	79	442	17	0	0	0.0	0.038461538461538464	2	0
19499	4187106	46	31	28	0	0	0.0	0.9032258064516129	14	0
2315660	3997827	21	6	2	0	0	0.0	0.3333333333333333	1	0
2792447	4418166	250	46	1	0	0	0.0	0.021739130434782608	1	0
1509496	2595454	50	24	49	0	1	0.02	2.0416666666666665	1	1
1998286	2435975	29	32	9	0	0	0.0	0.28125	1	0
1756077	4021120	31	1	8	0	0	0.0	8.0	1	0
3147347	946157	1534	172	100	0	20	0.01303780964797914	0.5813953488372093	17	11
3491381	481838	20	16	21	0	0	0.0	1.3125	1	0
4818087	1910851	118	44	47	0	0	0.0	1.0681818181818181	2	0
2851163	3366466	131	481	11	0	0	0.0	0.02286902286902287	2	0
2289711	2101215	190	149	128	0	21	0.11052631578947368	0.8590604026845637	7	23
4589586	1762162	1	187	79	0	0	0.0	0.42245989304812837	0	0
1564350	4145680	33	7	797	0	0	0.0	113.85714285714286	1	0
1159144	4671803	53	20	2	0	0	0.0	0.1	1	0
1809334	3103007	251	34	3	0	0	0.0	0.08823529411764706	1	0
3999802	4619739	292	22	54	0	0	0.0	2.4545454545454546	1	0
4499122	2238680	180	17	309	0	9	0.05	18.176470588235293	8	2
1102496	280664	5	177	111	0	0	0.0	0.6271186440677966	3	0
3379656	1397601	29	9	70	0	9	0.3103448275862069	7.777777777777778	5	3
2716505	3243571	93	199	12	0	0	0.0	0.06030150753768844	2	0
163870	2810358	60	6	15	0	0	0.0	2.5	1	0
672193	85192	352	11	44	0	0	0.0	4.0	1	0
690157	3154655	1856	128	24	0	0	0.0	0.1875	13	0
4657376	4602303	1	19	90	0	0	0.0	4.7368421052631575	1	0
2782196	3481129	206	92	32	0	0	0.0	0.34782608695652173	1	0
4371411	515859	648	189	210	0	86	0.13271604938271606	1.1111111111111112	60	58
874376	4489344	517	109	28	0	0	0.0	0.25688073394495414	5	0
4532875	3487854	36	3	26	0	0	0.0	8.666666666666666	1	0
4035174	4341814	4	13	1	0	0	0.0	0.07692307692307693	1	0
3872816	793199	185	160	61	0	0	0.0	0.38125	3	0
3296364	3837111	466	51	21	0	0	0.0	0.4117647058823529	13	0
4666661	3575966	4	3	221	0	3	0.75	73.66666666666667	4	3
338280	1798870	42	20	9	0	0	0.0	0.45	2	0
2103465	4123815	80	45	99	0	0	0.0	2.2	0	0
3327373	4085881	73	22	15	0	10	0.136986301369863	0.6818181818181818	4	4
2869125	2392635	119	9	78	0	6	0.05042016806722689	8.666666666666666	3	0
1067090	2694540	2	2	44	0	0	0.0	22.0	1	0
2383214	2604836	61	36	13	0	0	0.0	0.3611111111111111	0	0
679547	2004336	107	8	6	0	0	0.0	0.75	0	0
3021639	1688082	1475	81	1	0	0	0.0	0.012345679012345678	1	0
2786054	1170544	114	16	3	0	0	0.0	0.1875	1	0
4600837	1671411	17	15	21	0	8	0.47058823529411764	1.4	7	13
2958500	3717599	94	50	32	0	9	0.09574468085106383	0.64	8	6
3671121	791636	594	237	15	0	0	0.0	0.06329113924050633	2	0
3873437	2943370	206	93	23	0	7	0.03398058252427184	0.24731182795698925	6	2
2051071	3847131	511	3	3	0	19	0.03718199608610567	1.0	1	0
539720	2989110	519	189	1042	0	155	0.29865125240847784	5.5132275132275135	60	126
4653076	1279547	5	93	21	0	0	0.0	0.22580645161290322	2	0
3169667	1005567	31	62	8	0	0	0.0	0.12903225806451613	1	0
2458886	2309976	9	1	458	0	1	0.1111111111111111	458.0	2	1
4823479	2191082	43	18	6	0	0	0.0	0.3333333333333333	1	0
3708361	514315	90	6	193	0	1	0.011111111111111112	32.166666666666664	1	0
226608	2540879	153	11	1	0	0	0.0	0.09090909090909091	1	0
256002	1650875	13	20	1881	0	0	0.0	94.05	1	0
3781638	3872420	550	202	442	0	10	0.01818181818181818	2.1881188118811883	68	3
3900488	1354881	220	9	8	0	0	0.0	0.8888888888888888	1	0
444950	3220954	28	3	162	0	1	0.03571428571428571	54.0	1	0
683763	2028260	36	4	10	0	0	0.0	2.5	1	0
2624450	3545781	836	97	12	0	0	0.0	0.12371134020618557	6	0
2310512	2728524	66	40	76	0	12	0.18181818181818182	1.9	7	6
2868187	855227	379	61	69	0	0	0.0	1.1311475409836065	10	0
2636873	387461	76	2	3	0	0	0.0	1.5	1	0
4318686	3924678	3	4	19	0	0	0.0	4.75	1	0
1470471	905812	249	114	78	0	46	0.18473895582329317	0.6842105263157895	23	34
4382046	673081	1321	83	269	0	4	0.003028009084027252	3.2409638554216866	6	1
2575273	2713061	31	14	4	0	0	0.0	0.2857142857142857	1	0
2537415	3245741	102	28	15	0	0	0.0	0.5357142857142857	5	0
3842020	4760301	43	30	12	0	0	0.0	0.4	1	0
2240135	1560049	6	3	1121	0	2	0.3333333333333333	373.6666666666667	2	2
3957113	4265830	211	864	11	0	0	0.0	0.01273148148148148	3	0
2459829	4217558	17	3	598	0	1	0.058823529411764705	199.33333333333334	1	0
3907500	644301	120	192	442	0	35	0.2916666666666667	2.3020833333333335	23	32
2907769	3860056	68	17	5	0	0	0.0	0.29411764705882354	2	0
2854279	120417	142	49	105	0	0	0.0	2.142857142857143	5	0
1626343	255198	90	27	112	0	0	0.0	4.148148148148148	8	0
736867	21536	73	79	3	0	0	0.0	0.0379746835443038	0	0
2290838	994930	69	23	82	0	0	0.0	3.5652173913043477	0	0
3729194	3539123	217	31	1	0	0	0.0	0.03225806451612903	1	0
1692218	2738160	1	12	229	0	0	0.0	19.083333333333332	0	0
3051879	10660	43	23	1	0	0	0.0	0.043478260869565216	0	0
1823786	3064145	417	188	310	0	29	0.06954436450839328	1.648936170212766	17	36
605026	236320	23	22	4	0	0	0.0	0.18181818181818182	2	0
2907677	4305993	4	8	10	0	0	0.0	1.25	3	0
308504	2062595	408	61	147	0	35	0.0857843137254902	2.4098360655737703	31	6
2266693	713325	107	16	31	0	1	0.009345794392523364	1.9375	2	0
261549	431024	276	83	26	0	0	0.0	0.3132530120481928	1	0
2631087	3100041	95	33	46	0	11	0.11578947368421053	1.393939393939394	4	2
1767226	2989624	102	37	418	0	0	0.0	11.297297297297296	3	0
4703284	50530	11	91	327	0	0	0.0	3.5934065934065935	6	1
3996950	1565721	76	34	19	0	0	0.0	0.5588235294117647	1	0
1719625	86311	73	49	20	0	0	0.0	0.40816326530612246	1	0
4743763	2391752	51	18	1458	0	0	0.0	81.0	1	0
1894287	3139863	194	29	22	0	0	0.0	0.7586206896551724	0	0
930244	312469	1328	108	32	0	0	0.0	0.2962962962962963	2	0
284505	542927	30	14	36	0	0	0.0	2.5714285714285716	1	0
3300509	78676	5	1	46	0	1	0.2	46.0	1	1
967703	3752160	148	55	1327	0	6	0.04054054054054054	24.12727272727273	8	0
1332811	484672	68	63	276	0	15	0.22058823529411764	4.380952380952381	8	20
2620077	749578	491	136	6	0	0	0.0	0.04411764705882353	3	0
556945	4544018	148	20	8	0	0	0.0	0.4	1	0
3484130	1457167	156	8	47	0	0	0.0	5.875	2	0
3060653	2404411	42	29	1841	0	0	0.0	63.48275862068966	3	0
1299703	1053883	260	45	73	0	0	0.0	1.6222222222222222	2	0
342627	3131603	680	532	4	0	0	0.0	0.007518796992481203	1	0
1058350	190093	164	33	43	0	0	0.0	1.303030303030303	1	0
600415	10943	28	1	862	0	0	0.0	862.0	2	0
3059967	2814760	559	29	4	0	0	0.0	0.13793103448275862	1	0
1885665	3258271	30	3	81	0	5	0.16666666666666666	27.0	3	2
920153	1729845	276	32	13	0	0	0.0	0.40625	1	0
2172253	2307548	302	66	20	0	0	0.0	0.30303030303030304	5	0
1994117	495758	318	436	4	0	0	0.0	0.009174311926605505	1	0
2821086	2344969	4157	152	6	0	0	0.0	0.039473684210526314	1	0
2030531	3994760	38	2	288	0	0	0.0	144.0	2	0
4058212	4866138	94	17	4	0	0	0.0	0.23529411764705882	1	0
1863337	4180460	168	43	8	0	0	0.0	0.18604651162790697	5	0
2599653	362871	122	80	25	0	0	0.0	0.3125	5	0
3906924	4050964	58	13	18	0	0	0.0	1.3846153846153846	0	0
712729	877654	195	28	1838	0	31	0.15897435897435896	65.64285714285714	19	10
3909364	3858741	1113	15	34	0	0	0.0	2.2666666666666666	1	0
3124755	108891	142	3	13	0	1	0.007042253521126761	4.333333333333333	1	0
4705270	3877282	168	30	154	0	3	0.017857142857142856	5.133333333333334	2	1
4712533	4251168	156	56	5	0	0	0.0	0.08928571428571429	1	0
3798344	1899189	68	33	50	0	12	0.17647058823529413	1.5151515151515151	18	13
450475	1926268	11	149	24	0	0	0.0	0.1610738255033557	0	0
425582	3354607	137	57	812	0	1	0.0072992700729927005	14.24561403508772	1	1
2519640	4405171	121	79	6	0	0	0.0	0.0759493670886076	3	0
2862203	1874213	506	290	11	0	0	0.0	0.03793103448275862	2	0
1429664	1188910	515	131	132	0	0	0.0	1.0076335877862594	9	0
3122981	4024759	61	40	2	0	0	0.0	0.05	0	0
2712039	3388292	63	67	224	0	0	0.0	3.343283582089552	0	0
4278762	182093	96	33	19	0	0	0.0	0.5757575757575758	3	0
3454055	1018820	54	2914	97	0	0	0.0	0.033287577213452296	2	0
646593	4035761	80	17	7	0	0	0.0	0.4117647058823529	1	0
2151439	3586073	9	3	24	0	0	0.0	8.0	0	0
2891499	1522139	62	56	1	0	0	0.0	0.017857142857142856	1	0
2595043	267040	1	1	212	0	1	1.0	212.0	1	1
2279458	3798333	203	34	21	0	0	0.0	0.6176470588235294	2	0
1639174	4646744	576	75	58	0	5	0.008680555555555556	0.7733333333333333	4	3
2881102	2107102	11	14	1	0	0	0.0	0.07142857142857142	1	0
3472556	1079014	37	256	6	0	0	0.0	0.0234375	1	0
4165517	290065	127	44	86	0	0	0.0	1.9545454545454546	7	0
4292475	1772243	5	10	174	0	1	0.2	17.4	1	1
3037108	1009934	22	53	34	0	0	0.0	0.6415094339622641	4	0
598261	4651400	11	1	562	0	1	0.09090909090909091	562.0	1	0
453354	1279997	279	46	97	0	9	0.03225806451612903	2.108695652173913	6	5
1207815	2328585	30	17	150	0	0	0.0	8.823529411764707	0	0
1229247	336758	14	9	18	0	0	0.0	2.0	1	0
1200002	2968963	141	67	137	0	4	0.028368794326241134	2.044776119402985	3	0
4448741	2194031	96	5	4	0	0	0.0	0.8	1	0
3302638	415729	512	148	121	0	2	0.00390625	0.8175675675675675	7	1
2271380	3549424	129	51	71	0	13	0.10077519379844961	1.392156862745098	5	6
4813937	32410	12	19	458	0	7	0.5833333333333334	24.105263157894736	7	5
2812784	2382855	122	25	206	0	12	0.09836065573770492	8.24	7	4
1328494	4125640	79	37	34	0	10	0.12658227848101267	0.918918918918919	6	4
2309026	2589499	205	48	131	0	0	0.0	2.7291666666666665	7	0
4223275	3023881	81	45	1035	0	15	0.18518518518518517	23.0	14	7
3827118	1947832	203	79	90	0	0	0.0	1.139240506329114	11	0
4794222	3765475	133	19	873	0	6	0.045112781954887216	45.94736842105263	6	3
2363934	4042202	774	94	27	0	0	0.0	0.2872340425531915	6	0
1328404	4204914	8	3	10	0	1	0.125	3.3333333333333335	2	1
2177381	3686596	25	13	54	0	2	0.08	4.153846153846154	3	2
558216	4786013	85	10	2	0	0	0.0	0.2	1	0
1106157	626368	8	33	672	0	0	0.0	20.363636363636363	4	0
4175120	4175120	258	78	78	0	258	1.0	1.0	56	56
4357541	2475066	1	6	29	0	0	0.0	4.833333333333333	1	0
1102496	244504	5	177	3	0	0	0.0	0.01694915254237288	1	0
2619	2076332	85	195	3	0	0	0.0	0.015384615384615385	1	0
1249790	3486063	104	23	4	0	0	0.0	0.17391304347826086	2	0
300298	1598859	1968	152	135	0	0	0.0	0.8881578947368421	32	0
2901637	1836212	315	21	63	0	0	0.0	3.0	2	0
400902	831766	89	5	30	0	0	0.0	6.0	1	0
2694929	1087655	4614	186	451	0	27	0.005851755526657998	2.424731182795699	12	9
2863824	259476	69	25	4	0	0	0.0	0.16	1	0
1737397	4097720	363	378	6	0	0	0.0	0.015873015873015872	2	0
4065509	633522	121	67	3	0	0	0.0	0.04477611940298507	0	0
596037	984298	65	5	48	0	0	0.0	9.6	3	0
1776628	4840087	128	19	3	0	0	0.0	0.15789473684210525	1	0
3176871	1657006	24	24	4	0	0	0.0	0.16666666666666666	2	0
4603935	2276076	244	72	207	0	0	0.0	2.875	12	0
3257148	1835705	53	42	131	0	0	0.0	3.119047619047619	8	0
229367	4058810	40	13	561	0	2	0.05	43.15384615384615	7	0
2541883	2272080	48	60	3	0	0	0.0	0.05	1	0
2573483	2720954	120	7	40	0	0	0.0	5.714285714285714	1	0
4022039	550062	160	47	13	0	0	0.0	0.2765957446808511	1	0
2824839	2558493	9	4	407	0	0	0.0	101.75	1	0
1616289	3107452	160	8	9	0	0	0.0	1.125	2	0
4638351	581535	26	39	1283	0	17	0.6538461538461539	32.8974358974359	11	24
3250826	4261871	62	7	3	0	0	0.0	0.42857142857142855	1	0
1740365	2414000	62	36	3	0	0	0.0	0.08333333333333333	1	0
680080	4197188	917	33	11	0	0	0.0	0.3333333333333333	4	0
1330101	1064908	1999	193	53	0	0	0.0	0.27461139896373055	27	0
2590487	2705065	3617	438	60	0	0	0.0	0.136986301369863	21	0
2829405	80158	311	608	5	0	0	0.0	0.008223684210526315	1	0
1851261	333573	52	7	333	0	3	0.057692307692307696	47.57142857142857	2	1
1118721	2492020	38	5	400	0	0	0.0	80.0	2	0
1673147	2677420	42	27	3	0	0	0.0	0.1111111111111111	1	0
2086467	4798392	399	312	80	0	4	0.010025062656641603	0.2564102564102564	2	8
2997398	746842	5	89	126	0	0	0.0	1.4157303370786516	1	0
4518223	1516101	68	115	1529	0	0	0.0	13.295652173913043	3	0
3205372	3724403	52	6	26	0	0	0.0	4.333333333333333	2	0
1297643	401387	3	17	9	0	0	0.0	0.5294117647058824	0	0
2682050	498020	198	4	9	0	0	0.0	2.25	1	0
3806119	1955007	909	142	4	0	0	0.0	0.028169014084507043	2	0
3412378	3871554	579	248	947	0	90	0.15544041450777202	3.818548387096774	22	94
1822179	1070042	47	18	357	0	0	0.0	19.833333333333332	1	0
1259753	1673989	817	109	7	0	0	0.0	0.06422018348623854	1	0
4400188	3895056	44	8	164	0	17	0.38636363636363635	20.5	5	3
2189866	4557029	76	58	6	0	0	0.0	0.10344827586206896	2	0
3932882	671910	156	68	4	0	0	0.0	0.058823529411764705	1	0
2097472	1603289	85	28	360	0	6	0.07058823529411765	12.857142857142858	1	4
1453119	4618072	29	24	5	0	0	0.0	0.20833333333333334	1	0
1603868	4181824	42	7	5	0	0	0.0	0.7142857142857143	1	0
2376083	1315239	2	1	63	0	0	0.0	63.0	0	0
1030407	2264877	4	1	48	0	0	0.0	48.0	0	0
516411	2062136	42	85	33	0	1	0.023809523809523808	0.38823529411764707	2	1
540762	2290838	143	142	23	0	0	0.0	0.1619718309859155	1	0
2556526	3667272	141	28	628	0	0	0.0	22.428571428571427	6	0
313477	1659856	14	6	319	0	0	0.0	53.166666666666664	1	0
3595553	1636177	333	84	19	0	0	0.0	0.2261904761904762	5	0
1265204	2509295	23	5	63	0	3	0.13043478260869565	12.6	9	1
1930881	363750	6	18	1001	0	1	0.16666666666666666	55.611111111111114	2	8
2950557	3917218	199	499	18	0	0	0.0	0.036072144288577156	6	0
261881	261881	220	657	657	0	220	1.0	1.0	193	193
795811	2218663	59	15	84	0	0	0.0	5.6	1	0
1737846	3483305	32	467	860	0	1	0.03125	1.8415417558886509	6	1
305584	2681672	217	33	18	0	0	0.0	0.5454545454545454	1	0
3155006	1604044	105	73	19	0	0	0.0	0.2602739726027397	3	0
2288170	1305259	47	22	1	0	0	0.0	0.045454545454545456	1	0
2792371	4402898	155	52	57	0	0	0.0	1.0961538461538463	5	0
1908898	3722746	57	2	74	0	0	0.0	37.0	0	0
1856942	2272238	111	30	29	0	0	0.0	0.9666666666666667	2	0
796389	4855480	43	14	2921	0	0	0.0	208.64285714285714	3	0
4297549	3728552	760	115	52	0	0	0.0	0.45217391304347826	3	0
3826631	2356664	46	56	273	0	1	0.021739130434782608	4.875	1	7
4681640	2641131	19	93	59	0	3	0.15789473684210525	0.6344086021505376	2	5
4258682	3456843	399	73	23	0	0	0.0	0.3150684931506849	1	0
638018	895515	20	22	3	0	0	0.0	0.13636363636363635	1	0
1009316	1549911	2	17	3	0	0	0.0	0.17647058823529413	1	0
410659	3032794	44	33	52	0	0	0.0	1.5757575757575757	2	0
495782	1225762	262	18	22	0	0	0.0	1.2222222222222223	1	0
2305236	1429176	424	248	709	0	0	0.0	2.8588709677419355	8	0
3038385	2111725	636	73	121	0	0	0.0	1.6575342465753424	13	0
1866569	1815825	176	114	32	0	3	0.017045454545454544	0.2807017543859649	1	1
577206	3997737	187	31	1	0	0	0.0	0.03225806451612903	1	0
3271167	1867989	19	11	467	0	0	0.0	42.45454545454545	1	0
1346288	1859013	30	19	142	0	3	0.1	7.473684210526316	1	1
1549768	2783126	9	129	1	0	0	0.0	0.007751937984496124	1	0
612789	3361377	192	38	4841	0	40	0.20833333333333334	127.39473684210526	15	14
4458947	3402731	5	1	3654	0	0	0.0	3654.0	1	0
4078911	569114	102	9	10	0	0	0.0	1.1111111111111112	2	0
3947452	2105089	5	1	62	0	0	0.0	62.0	1	0
1774382	4189654	501	111	256	0	34	0.06786427145708583	2.3063063063063063	20	21
411003	4855480	399	143	2921	0	18	0.045112781954887216	20.426573426573427	61	9
1221958	3824150	1736	51	7	0	0	0.0	0.13725490196078433	2	0
4206379	1509532	40	4	2	0	0	0.0	0.5	0	0
1824416	2243164	140	48	3	0	0	0.0	0.0625	1	0
92557	3386592	92	21	339	0	0	0.0	16.142857142857142	2	0
1957173	3692103	2	1	43	0	0	0.0	43.0	0	0
2185265	3989900	485	129	38	0	0	0.0	0.29457364341085274	4	0
1576621	2439199	1039	71	631	0	6	0.005774783445620789	8.887323943661972	1	2
4526466	2000752	3	146	1592	0	0	0.0	10.904109589041095	1	13
3679910	37520	374	39	179	0	0	0.0	4.589743589743589	8	0
2978333	479119	213	38	21	0	0	0.0	0.5526315789473685	1	0
2097416	4413135	90	24	10	0	1	0.011111111111111112	0.4166666666666667	1	1
2509058	4061967	89	25	3	0	0	0.0	0.12	1	0
4155770	2324324	85	19	376	0	12	0.1411764705882353	19.789473684210527	8	5
4077796	2176779	301	237	246	0	50	0.16611295681063123	1.0379746835443038	45	36
